customer_id,age,tenure_months,monthly_charges,total_charges,num_support_calls,churn
2231,27,52,33.57441844518385,2630.584152135281,4,1
2232,20,21,90.71602939808602,6738.299305579002,4,1
2233,31,71,27.033059208743897,3037.139351786688,7,1
2234,33,32,95.70330569412019,438.4071487809902,6,1
2235,27,53,74.68365102699866,6372.555891691697,2,1
2236,46,59,47.88505300867647,5189.363039137225,0,0
2237,27,69,106.25743540614567,6435.456308372512,1,0
2238,29,62,118.60718703388544,2856.229524808459,2,0
2239,47,4,45.4349101197638,239.27851800590204,0,1
2240,58,18,100.62461495859326,682.6480968968407,0,1
2241,18,56,95.01663163764573,983.2261675365351,7,1
2242,22,24,94.71901211056694,6460.665867430043,7,0
2243,37,66,115.72356114840272,2481.334559445243,1,1
2244,25,13,68.66170923019924,7983.398224437456,7,1
2245,60,62,87.41680405566547,6091.268332325394,1,1
2246,29,54,102.38773636258041,4849.124129412831,4,0
2247,18,15,67.95364450430264,7870.593354771756,0,0
2248,37,69,68.1431202812006,2598.842587700491,8,1
2249,45,3,51.865475406735136,1408.362996057252,3,1
2250,60,37,98.0825712827134,5924.456460245391,9,1
2251,54,37,88.61957796855566,2296.858692438169,1,1
2252,64,3,65.113989950105,7692.191731727382,0,0
2253,54,63,61.933665739873675,7905.74756677635,5,1
2254,29,35,27.258964316911865,7418.594720700295,7,0
2255,54,52,20.65011468284155,7563.617926985404,3,0
2256,66,28,72.88939665318433,4963.673057589243,0,0
2257,66,18,61.74928523515995,5567.737331592176,0,1
2258,61,36,99.60367599017643,844.5446464042858,5,1
2259,45,33,74.26540563071215,6128.096261856642,1,0
2260,64,64,113.67060433822255,1696.300568307466,4,0
2261,32,26,39.61407988609986,6738.575871664624,1,0
2262,23,48,119.01503403850398,7696.101382826911,8,1
2263,61,40,49.79191943121064,1777.7832704072391,1,0
2264,37,17,84.24239735733059,716.4458290844084,4,1
2265,67,40,70.18537136166513,3922.7321002163294,3,1
2266,31,7,55.957640124924936,6353.240038391642,0,1
2267,19,57,33.93091832654466,6188.057342553831,9,1
2268,26,8,33.483415145221166,5604.866194687015,8,1
2269,54,56,91.15058273781953,6583.498322854455,2,0
2270,37,31,57.764138297631135,1482.407985501706,9,0
2271,43,59,116.12979741329427,5250.3082872989735,7,1
2272,46,58,52.564848650633806,4884.866595591433,3,0
2273,18,12,118.35237217479629,1312.110617701576,8,1
2274,52,48,40.54232565952627,3373.9738580445264,4,0
2275,23,31,30.281438623105355,6834.984782545425,1,1
2276,54,63,51.25697335229572,7777.234251980462,7,0
2277,22,39,108.5584789428589,5356.898402861079,3,0
2278,50,20,72.18519444952847,7383.33423169133,1,0
2279,66,48,33.56501059372081,1143.188921608997,5,0
2280,68,71,40.2499049604095,7802.978152579283,0,1
2281,31,54,51.126066214956325,364.70134352763637,7,0
2282,29,71,79.01667378127078,4265.3482604217015,8,0
2283,59,29,53.23789398776207,2398.965802819471,6,0
2284,37,48,94.70540820893272,6529.881943599994,8,0
2285,67,56,81.62935561852966,1818.5946935703346,1,1
2286,41,17,107.38237373533401,191.08729019179646,0,1
2287,60,9,70.09618263593643,3375.414727965926,6,0
2288,51,34,53.11764141010678,606.4531815649141,3,1
2289,42,45,119.62715678032042,2391.7312965832175,9,1
2290,67,9,55.56333218073557,5185.606764166916,7,0
2291,46,7,62.86026397805121,2428.1550952708712,2,0
2292,56,16,100.91272253580884,2041.766495837738,6,1
2293,48,19,28.86362338930926,1328.4157382556825,6,0
2294,64,6,58.649010605851466,1167.860965267695,9,0
2295,60,11,28.571009343828393,4254.273248133212,8,0
2296,67,61,33.93058666727579,5483.905481253424,3,0
2297,40,42,20.464082549800693,3676.592325311521,9,0
2298,61,13,20.95442925823752,1076.464482478019,0,0
2299,55,12,58.0287889502852,5217.274766220057,6,1
2300,37,20,100.91638049477761,4501.262996740941,9,1
2301,40,50,78.70043605916932,3112.0760965970317,5,1
2302,62,36,83.49140441376434,2707.370329295507,0,1
2303,69,69,71.92492375848865,1546.9078400861217,8,1
2304,33,37,101.97931441705587,1255.7657247685095,9,1
2305,67,12,108.03787251861742,2776.296386302725,7,1
2306,59,40,104.97407281453752,428.88588041729656,9,1
2307,25,54,101.2132105803039,3549.356561130328,3,1
2308,67,2,38.27130735632838,4852.4340413509935,4,1
2309,38,50,79.38762253652212,7539.068774813836,7,1
2310,18,41,78.21631960983702,5044.042331894123,1,1
2311,25,45,72.79440037476411,5030.2007701616085,5,1
2312,46,9,68.0812789296766,3057.8769642684842,9,1
2313,49,62,28.91704771863835,1153.2055346203022,1,1
2314,55,47,30.216323390622193,3630.807460721154,7,0
2315,22,5,110.22815704406234,4829.54292063336,4,0
2316,64,1,83.01864391211987,5819.865413580852,9,1
2317,39,44,46.23172144980064,6626.085513773904,2,1
2318,64,22,47.93003892134563,2121.83192733816,1,0
2319,51,38,81.019483164863,2005.638594300311,3,0
2320,18,19,60.69349746356621,4565.868918525693,7,0
2321,43,31,64.13241709850946,4571.519946761991,0,1
2322,60,67,26.0649990533419,1821.787593951917,9,1
2323,27,42,33.87391871097448,4741.054951775058,2,1
2324,47,26,59.33504265636626,2832.44291479772,0,0
2325,67,13,89.96864199347684,5150.5878591412,1,0
2326,35,58,24.802538759991315,2399.253238010393,9,0
2327,34,18,53.45577928310832,4779.105157365454,6,0
2328,43,67,89.5071951934516,6169.649325771692,0,0
2329,25,3,99.20507904502912,7843.254328045309,8,1
2330,64,55,39.02207040953133,7297.437646126882,7,1
2331,57,58,93.14871318934571,4077.9561038868733,0,0
2332,66,63,115.54116940790294,3957.957758209183,9,0
2333,29,52,110.68121500964483,3557.8300468924153,0,0
2334,44,24,98.9376077377509,319.22972411024364,1,1
2335,25,9,91.23266860413382,1411.0405301414673,1,0
2336,42,37,43.51383080197703,567.5937976020407,5,0
2337,63,53,83.39032270481123,5601.2051697250345,0,0
2338,21,24,84.3273993810296,3364.5537367235074,3,0
2339,50,21,60.68213320926879,603.7820367167355,6,1
2340,18,40,69.30154617009376,5555.543113465574,8,1
2341,36,62,89.40284881747067,5191.043316340756,9,0
2342,48,70,115.21015357104221,5787.706362454927,2,0
2343,33,69,49.53062084410316,4838.6895303163965,3,0
2344,31,14,44.636315195743954,1376.1625235835443,4,0
2345,65,42,80.18068922988716,584.9991521631337,4,1
2346,22,50,33.07991114413599,6555.413664793594,1,1
2347,58,61,78.25328304878138,1804.8910918303416,4,1
2348,43,4,28.885148507143082,4385.980999746045,9,0
2349,45,17,69.05838796045087,3933.2144163842786,0,0
2350,19,57,82.04143747135336,7376.315069448462,6,0
2351,67,48,27.010963927284187,4464.274110748957,4,1
2352,23,44,40.69531519486293,4682.13339455849,5,1
2353,26,45,53.53742848795249,2624.089766354921,8,0
2354,50,33,56.859869518615895,7673.688143972424,2,1
2355,58,31,87.61046432541585,4937.753144339954,0,1
2356,42,47,72.90213405595242,139.3450303709388,7,1
2357,65,6,58.21084703053269,4493.04988350621,1,1
2358,30,71,65.06762543416501,2974.5365676110896,1,0
2359,26,34,21.297667065023923,353.6864139607745,9,0
2360,30,53,97.052527930763,3509.2433055059673,3,0
2361,48,14,24.100468869478245,6211.175258191175,4,0
2362,58,16,102.9317492922566,4079.9367178552634,0,0
2363,28,43,74.09965214147302,5151.726780505958,2,1
2364,21,12,72.7819191224517,5153.9575791905045,7,0
2365,51,70,90.45786277731993,5401.052489619073,5,0
2366,55,19,105.95595326534652,3162.009937091746,2,1
2367,63,41,114.26461464796643,3023.0382285490755,6,1
2368,21,53,74.33698872439848,136.2177976276745,5,0
2369,55,29,35.06582319889183,1318.3574381784765,4,1
2370,36,70,107.86309261730072,7611.400680974258,7,0
2371,23,59,24.067201837011492,6755.092054726857,7,0
2372,51,64,100.73371707198082,2273.3566553802334,2,0
2373,35,24,88.0421626425648,3269.4163965136877,7,0
2374,30,16,110.47276074229461,7525.3784547386,9,1
2375,58,52,109.74631502474469,2078.5113884732596,8,1
2376,40,6,25.315408543707967,4307.0104573825465,9,1
2377,36,37,80.94464071756721,274.43029403769606,2,0
2378,62,4,32.467145516820175,4995.905207187172,7,1
2379,28,38,27.846861174405472,7447.58142557772,7,0
2380,18,41,64.82771458307305,7089.472740236176,6,1
2381,41,14,29.759753984874063,4065.556842957513,7,0
2382,24,71,92.79023831125929,5232.17158098961,0,0
2383,42,51,116.89407105075996,4601.405732704955,2,1
2384,38,65,76.95829577830928,629.0965288179866,5,0
2385,32,52,43.51688695616866,1353.9155463262923,6,1
2386,18,30,104.32063915253954,7714.156786681102,6,1
2387,29,57,105.31033749300259,2122.1527052862184,5,0
2388,24,30,93.27859723643944,3137.148807161555,3,1
2389,32,42,81.51321848133509,4120.660032840607,4,1
2390,38,11,106.77924547517239,7835.1438222073975,8,1
2391,36,27,36.329168199755905,5550.948699215234,0,0
2392,46,24,113.16001263440448,5073.828132069885,1,1
2393,42,39,114.72031492105683,4242.759782282788,4,1
2394,50,18,107.19923739971334,5635.327875297002,4,1
2395,66,45,45.06620347114671,5345.725535173939,6,1
2396,49,12,105.81783863106291,7232.443048861758,7,0
2397,66,49,69.76382118376918,4380.498912380519,9,0
2398,52,31,79.49302374008253,3429.870446704869,5,1
2399,61,22,104.06006225041452,6476.5800217045835,5,0
2400,55,44,22.958284454523753,6418.288344025866,4,0
2401,43,64,56.29425921756457,1441.7078602954912,4,1
2402,28,25,101.56933772444657,1970.6567830659997,7,0
2403,52,51,101.3954783801723,7673.242264267676,4,0
2404,25,7,104.86879268829328,3608.4653532208395,5,0
2405,63,6,36.92159001394913,4205.319502596398,2,0
2406,31,24,90.58866182279601,2550.2649841804973,4,0
2407,27,19,34.65033405054186,3900.4610808890925,8,1
2408,19,9,98.50980089510253,5972.517196845682,2,1
2409,63,36,44.51260044545075,3910.526269963035,7,1
2410,26,40,93.7817727586946,2586.798971673455,6,1
2411,20,24,65.50016185279725,858.4079347155746,3,1
2412,38,48,118.62634645527723,7433.266012246969,4,1
2413,43,63,77.98938307492809,6986.096800134976,7,1
2414,25,69,83.25793642202862,6351.783052462805,9,1
2415,65,53,56.81635138512874,5583.160614356264,6,1
2416,19,54,93.45201578474331,4172.528087159609,9,1
2417,23,42,69.48856411048351,7189.434610367358,9,1
2418,45,45,21.806663509586414,6354.4419510966945,1,0
2419,46,14,80.85815978756452,6546.485650413255,7,1
2420,43,29,103.04595904293615,2545.448736695785,7,0
2421,42,6,43.680177006045064,3445.3203598789464,8,1
2422,29,7,42.10637550851846,5683.737886573743,1,0
2423,22,37,80.88861831192705,3031.392195341255,3,1
2424,51,53,101.7979276425494,4002.3997608762998,1,0
2425,65,18,44.96203378435759,5207.452444870475,3,0
2426,54,38,113.22626512430391,3558.29137251582,2,1
2427,32,59,112.7387356681549,6365.01289658683,6,0
2428,61,1,40.053667190793334,1018.6028271876681,4,1
2429,53,68,46.37844120568157,5772.646427277937,6,1
2430,32,44,90.05988109481615,1247.1594788290959,1,0
2431,60,47,115.1733109024426,7508.933273935355,3,1
2432,65,35,90.98826887763147,2580.897677490174,5,0
2433,40,60,64.4900049820538,6383.915652211822,4,1
2434,23,52,36.90013464265031,4219.194127058541,1,0
2435,63,8,66.10098488396211,819.5878260442056,6,1
2436,67,41,80.67677919705544,4702.436149689686,1,0
2437,61,3,53.09519189566503,7306.204121372302,8,1
2438,60,69,71.02578212000898,1342.1517950594412,6,0
2439,62,14,33.021412832870595,2638.3248999505704,2,1
2440,38,26,65.21881045125863,3569.3535005661474,5,1
2441,40,70,29.0775818929554,2272.9192003911644,4,1
2442,60,58,24.908874994899058,7555.857850417252,8,0
2443,33,40,105.72399155993273,3082.252091986878,2,0
2444,64,51,40.50815841460749,5298.690262036862,1,1
2445,32,5,77.51553291279333,1868.9424385235207,1,1
2446,42,32,34.89827584099924,1835.676906105021,3,0
2447,53,1,46.25275709092914,1489.209751271119,0,0
2448,28,54,56.133941976948435,3535.016881861114,8,1
2449,68,11,34.36764363547702,4309.579798091427,2,1
2450,32,53,24.59622970111103,184.91050943749602,4,0
2451,21,8,107.7159802018011,6680.095078143605,1,1
2452,38,25,21.183283587977215,4150.7557509956805,7,1
2453,30,40,26.13209828350678,1341.958394989813,2,0
2454,39,32,100.50721608281025,631.6171687736112,4,1
2455,36,28,48.2008336773056,599.2744473216915,6,1
2456,51,3,92.28203011146974,2135.383546182379,1,0
2457,31,62,34.622574921791376,4044.4079689707332,2,0
2458,21,27,43.72817485967194,6895.892334423687,7,0
2459,65,45,77.27765165969934,7233.426872438138,9,0
2460,69,25,118.86358384892834,6675.390567837291,7,1
2461,63,61,27.344447015922317,2695.651398153717,2,0
2462,44,44,60.05545979818322,2521.8062384781847,9,1
2463,46,46,24.308097000592483,7900.920926724481,6,0
2464,64,14,39.92264426559749,5482.116976900925,1,1
2465,45,8,110.74710268385046,2509.12033593458,8,1
2466,52,48,29.646010378976968,2699.7332033659472,7,0
2467,25,14,105.68559213756336,3533.691070554506,8,1
2468,33,65,37.780323811008124,5012.2729128162155,8,1
2469,59,7,106.1784846537704,7194.035363776263,6,0
2470,53,49,73.80219631356752,1666.626245601633,3,1
2471,47,55,107.82066742268435,766.7868417072544,4,0
2472,35,13,35.17036446515204,3305.441779238437,6,0
2473,19,56,96.2036551307826,2039.098312623555,4,0
2474,66,56,88.06985960805767,4650.658120168917,9,0
2475,30,15,74.29333873929625,5623.79721346463,7,0
2476,21,57,101.0587344410973,2554.8140343676964,4,0
2477,43,58,84.82760244270396,5515.06518200971,4,0
2478,42,35,107.70469246077496,2810.863313376672,4,1
2479,47,16,58.106214678556604,5116.248303363471,3,1
2480,28,8,78.9923178273815,5101.180373304459,6,1
2481,24,45,107.06008425757116,2297.461657030986,1,0
2482,48,40,41.48140641041346,5122.209738510608,9,1
2483,61,54,68.57413566168543,3109.545256216881,3,0
2484,27,14,116.0741821728669,2757.9940604492554,2,0
2485,56,59,67.36018014946845,2385.3732018252917,9,1
2486,30,53,45.28294451955403,2830.5975550608828,7,0
2487,48,27,55.10762387432382,6315.284647283069,6,1
2488,24,47,108.50841193734466,2036.9126319628858,2,1
2489,66,6,115.48830387675503,5487.700500655847,3,0
2490,59,55,115.01076426861393,7214.9026213491115,3,1
2491,59,44,89.89423919685713,2868.388634173041,9,0
2492,53,18,70.96018888246124,333.1453095097132,6,1
2493,37,16,38.268893490734186,294.3876300874218,7,1
2494,21,12,32.32210120704645,1202.0728179674043,3,1
2495,24,20,25.97666076413462,969.354260479458,7,0
2496,18,45,21.771490950896926,6009.873473984322,0,1
2497,61,64,107.8116722105682,2429.3206635682436,8,0
2498,62,59,100.90863158033444,5254.827211445406,6,1
2499,59,22,76.78213805004708,435.39794223037325,3,1
2500,64,47,119.8723254537714,2436.348181017326,7,1
2501,30,29,115.3052072201641,1949.7552539505157,9,1
2502,39,45,85.51089707147064,2287.3560317836664,1,1
2503,38,9,66.45745670402535,1606.6703761570157,7,1
2504,39,24,35.21707161131296,4981.536566708326,9,1
2505,45,15,71.55938052543524,5335.115670287668,5,1
2506,26,36,35.774367288552725,1272.8773748177564,6,1
2507,43,13,59.8451304246189,5955.053278456587,6,1
2508,26,44,114.26481084327509,2075.3592624431685,1,0
2509,32,71,54.19789893356374,2335.0877697465667,1,0
2510,27,36,35.278727364346715,6647.585876864618,3,0
2511,41,61,78.23966042362146,7219.210730642417,5,0
2512,59,40,80.23641741274722,6615.574876400544,3,1
2513,25,27,39.380424246791584,1267.3262807723402,5,1
2514,41,1,39.658658758196026,7994.214317262506,4,1
2515,33,34,118.9549791324827,5410.027776780709,5,0
2516,66,68,44.328107286221204,4134.282110171562,8,0
2517,43,21,103.8192034783584,7643.247121252141,5,1
2518,44,33,67.03238255459794,6557.305123870088,5,1
2519,54,7,63.4989238912728,5564.77001306702,7,1
2520,21,65,49.496241616375244,6723.338263008853,4,0
2521,67,3,97.38257968923308,3145.1860078956165,4,0
2522,41,51,108.06608784415548,5507.063718977686,9,1
2523,36,54,46.11274615590803,1605.5821479651675,0,1
2524,53,59,29.509666934911397,7905.205018610107,5,1
2525,56,6,33.69195528856098,4752.955430737888,0,0
2526,27,29,99.28035347662441,6532.474254738929,7,1
2527,42,17,63.582691131962584,3317.9850561951685,9,0
2528,35,60,33.191465841072294,6092.851672273928,8,0
2529,36,22,54.028820641962454,3160.340705807948,5,0
2530,53,24,71.4235482853053,4761.040186988605,8,1
2531,27,51,105.20516838450082,6247.265043921866,1,0
2532,50,50,84.1743254225175,1020.1439150402847,8,1
2533,67,11,37.60328010800008,2918.608225820221,3,0
2534,22,56,35.87027123583364,4405.001896911165,2,0
2535,64,71,61.23342156333225,2738.581878096537,0,0
2536,66,42,27.519284770175638,2542.4211545697044,0,0
2537,52,39,95.5577195283873,2325.146307703426,7,0
2538,61,69,60.145382030377206,1899.5553922939562,1,0
2539,51,48,54.302377278139026,6806.346044189482,0,0
2540,50,57,70.91083323914359,7397.14412226468,1,0
2541,38,21,90.89568037628477,5631.338640434992,2,0
2542,34,20,76.93469444930521,336.9961508441062,3,0
2543,39,15,100.24027817219871,6311.242241519115,8,0
2544,65,69,82.93625638701175,4302.324744811386,6,1
2545,54,51,98.79702674082638,6089.069694280489,4,0
2546,32,62,89.67822735646749,3554.9731519363545,4,0
2547,52,37,39.312284026373646,426.12712761930675,5,0
2548,45,6,25.235445018579878,5485.785388426704,0,0
2549,24,71,110.33968005033816,3608.61509097694,5,1
2550,49,26,114.56561653820842,7004.943614807447,5,0
2551,28,8,92.69322966314722,5931.289700889276,4,1
2552,27,4,92.4205822695949,2940.537807444694,9,0
2553,26,21,47.01470804941095,5820.247482292167,8,0
2554,31,31,74.24417088818329,4012.147935651293,9,1
2555,30,21,119.22396637046083,1675.6072228504067,9,0
2556,42,25,105.61435980700195,3417.101923577752,4,1
2557,19,15,50.43943525519966,1858.2429166183026,8,1
2558,52,35,50.104586569789035,139.31450751317917,9,0
2559,24,49,68.35772911480592,2049.686611354253,6,0
2560,38,43,60.45986661677845,1755.2184746751777,2,0
2561,35,41,57.11530462801746,134.26157862652192,8,1
2562,20,37,82.69719088061034,6293.010407991721,9,0
2563,59,57,21.149246963353757,708.1810115497321,6,1
2564,56,42,96.33396360332767,3647.5666841171687,3,1
2565,58,47,94.0052996675785,3401.277088006813,8,0
2566,66,61,103.03256805947012,1533.1241267137937,5,1
2567,28,14,104.14506733068134,7738.261201645309,8,1
2568,56,68,76.63996947604684,4869.495478922181,3,1
2569,41,53,98.00739356232907,6526.7530612262035,9,0
2570,63,34,69.23951254805192,4019.5104021561065,1,0
2571,36,24,115.15298364183005,5810.214147246013,8,1
2572,21,20,39.06985297874348,7761.255745662888,9,0
2573,43,69,111.56170920738992,2852.402769044502,3,0
2574,55,30,45.85303612677231,4083.684436408569,1,1
2575,59,7,30.272337368685204,4164.841499666852,6,1
2576,49,36,63.91044474069674,7936.7590489606955,6,0
2577,56,38,81.49172424160594,1941.4832564984833,4,0
2578,62,52,43.098987319995224,5434.929317837922,4,1
2579,63,15,75.57962411442978,1192.0144597999695,7,1
2580,53,46,100.78933569345047,7423.88090322856,5,1
2581,57,23,45.70849658037228,4764.017160113418,0,0
2582,54,12,78.0322245914203,6889.3510636118135,3,1
2583,50,44,53.93125961930803,7172.40820028211,0,0
2584,53,15,72.97684675304802,4501.168305622767,4,0
2585,20,49,86.69190195749695,5487.8574427817675,4,0
2586,26,21,55.04225718160924,5619.893056228392,3,1
2587,25,15,119.4482882452134,3737.798505719194,8,1
2588,50,14,76.37751984296409,3535.2221536910524,7,0
2589,23,42,102.44615590929388,1570.8869299273285,9,1
2590,58,15,92.51352229107911,3132.9250279595526,2,0
2591,56,63,105.28053137029477,7926.979830309883,4,1
2592,21,68,37.38009545385679,2231.9064592360387,5,1
2593,30,27,42.255370972767096,6123.28317854122,4,0
2594,66,53,68.74111778902902,568.8450134474463,7,1
2595,19,52,105.23286764854423,3793.0034995205,4,0
2596,22,63,39.760658139085876,561.4400421454503,7,0
2597,61,53,117.10658321072984,3858.8194770823966,9,0
2598,44,57,32.76023083151414,317.66444039407753,9,0
2599,49,52,37.5077945180508,4945.028694722849,2,1
2600,38,43,36.72337833660754,4733.421889833156,4,0
2601,25,7,78.60059530346196,6402.961458779808,3,0
2602,55,42,111.75410815966359,4707.960997390642,5,1
2603,25,4,45.511138716643835,7415.393382573478,2,0
2604,67,69,75.30368534585615,6286.526451187414,9,0
2605,20,5,37.577251004746074,1147.986510546086,3,0
2606,61,41,83.11368962077985,2197.238187618118,3,0
2607,20,4,32.32463361795118,307.22172237346905,4,0
2608,39,2,69.13107675126979,3150.4586124251778,5,1
2609,23,67,85.51818136768675,4125.336404778657,1,0
2610,19,21,77.91279167555102,7572.975365378325,9,1
2611,40,70,34.00004827007425,4225.912715026365,7,0
2612,61,43,36.13733715148293,6270.121531349281,3,0
2613,19,69,87.13910048249883,2217.3896994839197,6,1
2614,55,9,100.89092960897761,1309.9516543447705,6,0
2615,34,28,110.8074402529591,6505.606405227397,9,1
2616,52,26,101.3611515346117,2054.6586484592717,1,0
2617,51,3,117.39238788871947,6983.54742960174,6,1
2618,40,49,60.82518041651354,1441.8140179665083,0,0
2619,47,17,53.11657542220343,6827.533674019345,1,0
2620,69,63,22.81840523451169,6205.495882588156,4,1
2621,25,55,64.98958559880934,4928.64331781077,7,0
2622,39,23,85.13715524132326,6816.7433547986675,6,1
2623,61,34,101.54086413224756,2712.609931271446,2,0
2624,53,69,46.74553827743703,1411.6697507565634,9,0
2625,22,15,71.35912763692905,1340.6213333251994,8,1
2626,30,47,86.20095646140466,2235.835419144062,4,1
2627,46,3,75.16028659840939,3625.1943442224174,2,1
2628,48,28,47.40207174024077,7020.580634141691,6,0
2629,64,3,99.62824382950623,807.3316520461184,3,1
2630,33,4,37.33610124719337,7330.41215103452,0,0
2631,59,31,110.4979833786364,7411.408211686681,4,1
2632,47,45,115.25967490548113,5845.167486287419,7,0
2633,33,59,56.55732620752621,7212.2405476449785,3,1
2634,29,45,57.61817904859518,6182.894378405901,6,1
2635,34,37,94.32782589171941,4273.577624730454,7,0
2636,33,65,65.62885985520006,4845.92678718496,8,1
2637,29,9,22.86101435992352,5062.9733641729035,8,1
2638,25,17,111.9876727675241,1102.4569197665762,4,1
2639,37,65,63.075034196576276,1625.1276863883324,5,0
2640,20,3,40.34951005403113,4234.612918574271,6,1
2641,33,26,75.5664073148786,1010.3036708904403,9,0
2642,47,53,41.890616259131654,7723.336438764278,1,0
2643,62,31,40.60219996816078,4106.305500263931,8,1
2644,40,26,74.57313273906327,3102.6805440231706,0,1
2645,45,23,59.104229218946905,1344.5662969733178,5,1
2646,68,30,77.29932782532224,3390.617790053972,5,0
2647,57,10,119.68254368112403,2489.166877241136,6,1
2648,22,64,105.90181543707683,794.6246524960736,1,1
2649,37,22,20.767079928978877,7739.341832380369,5,0
2650,57,15,25.055570953738975,2193.3269587866794,5,1
2651,61,56,81.00794401312446,5554.714912854842,8,1
2652,18,20,82.6256081132298,821.4477643971396,7,0
2653,47,47,107.81908440759933,7314.035173681503,4,0
2654,38,53,82.90571745218257,4766.936467328558,6,1
2655,37,53,42.77145385157423,5289.288802975236,6,0
2656,23,1,66.85162277036508,6276.096449284061,4,0
2657,39,2,100.89854006711886,4886.73109645416,6,1
2658,35,58,112.28249645983715,660.1689214647195,2,1
2659,25,19,43.69151189667092,3493.7011466940057,6,0
2660,56,62,73.96047350133259,2170.037737316043,5,0
2661,49,12,35.89275501704027,3945.064463381352,5,0
2662,50,26,69.69996989275693,3294.1687772857304,1,1
2663,33,27,29.01141207495011,6629.611626660896,1,1
2664,29,29,114.17280699504742,2051.6756624571904,6,1
2665,55,15,83.80564582826155,1690.2783682957922,0,1
2666,69,46,105.42167417136771,7668.8817340595415,8,1
2667,51,1,119.82951741819063,7601.181249724518,2,1
2668,31,60,38.26659947053783,7948.373222849048,5,0
2669,53,57,89.41434149596486,4590.206578416063,2,0
2670,50,3,108.6986293506858,993.8372886530886,8,0
2671,40,18,77.59381674117901,7053.325151823858,9,1
2672,67,52,83.9696378366561,1246.4083756353605,6,1
2673,62,60,60.76710895171374,1329.1951756303333,0,0
2674,19,34,87.4760833716514,1627.8407831400948,3,1
2675,58,60,59.55779146961238,5262.0087996054335,4,0
2676,38,26,67.66196381514483,946.8725204958477,6,0
2677,19,19,30.29117426228249,6248.4248691929515,6,0
2678,44,22,20.780840018038166,560.187608068628,4,0
2679,26,33,25.515112413894684,972.527829307379,0,1
2680,18,38,39.25216409376017,3532.4484191655756,4,1
2681,28,35,65.66038195950654,3095.4548654042155,4,1
2682,20,67,22.099407085145387,7918.695320339729,3,0
2683,69,10,35.59366391542325,7738.225258077756,5,1
2684,40,15,98.14446038844386,1598.4862781094419,7,1
2685,43,11,96.2166558262047,7578.657806119854,9,1
2686,21,24,98.97302916755,5568.869041694532,4,1
2687,35,4,112.1540943196774,3329.861007712548,7,1
2688,23,13,31.907100073451915,5943.0843640714365,4,1
2689,52,57,36.3139876227883,7211.113629081719,2,0
2690,39,37,53.35536146013144,1523.1182750119026,7,0
2691,60,48,111.51411989809097,1648.2756648835227,3,1
2692,32,71,97.5477743005945,3328.894021598517,2,0
2693,39,1,52.41212723323197,1436.7729935470586,2,1
2694,54,60,28.763581778273487,2947.1401370759445,5,1
2695,69,12,81.63800261488342,5200.963063793862,7,1
2696,59,21,45.681916580565236,6521.2631901374525,9,0
2697,29,11,73.1152565968553,2485.2860077146556,4,1
2698,64,44,114.1803359600977,2325.67240205822,0,0
2699,66,58,77.26172453143344,6259.969418674503,0,0
2700,59,44,112.38344364233642,3110.107185419822,2,0
2701,55,34,59.30387859948754,6565.955406163847,5,0
2702,35,25,83.33513372887707,7947.704530600785,1,0
2703,62,4,109.38899739469642,7839.382540271365,0,0
2704,52,64,78.79873116091385,5335.226943293584,6,0
2705,47,16,81.48986770271043,3064.1843698818593,1,0
2706,41,10,91.63079820812244,617.3698898664251,7,1
2707,59,66,108.2107757188253,5930.52099846478,1,0
2708,47,35,28.818006124085297,7825.941204320628,0,0
2709,31,6,53.685938217608694,637.0772594034621,9,1
2710,23,19,59.76847260806038,148.72491390305714,1,1
2711,20,59,110.97096653891778,6671.031952995569,1,0
2712,33,53,115.60079245162014,907.8458001020734,6,1
2713,24,8,32.038046466512476,744.8215455200778,0,0
2714,69,10,31.910767978878077,7291.654938963111,2,1
2715,31,67,113.48617942523624,728.5304122078626,4,0
2716,26,38,49.57719013825927,1000.7394727258664,6,1
2717,32,29,44.181441903715275,4599.6320346305765,5,0
2718,38,15,23.562286575409868,6078.831966963001,7,1
2719,52,23,47.5595934770649,3256.6208438423946,0,0
2720,19,46,89.35264272259883,3422.654369454084,6,1
2721,44,28,62.60361627395617,5097.745298493995,8,0
2722,19,26,71.68703516517603,4092.859829163172,6,1
2723,52,10,111.72955966148854,247.1635129439682,5,0
2724,35,47,31.468978267131646,997.307171550379,8,0
2725,31,4,27.1240715242599,4694.640122650681,3,1
2726,37,55,105.19307491238942,6369.933826613143,9,1
2727,35,66,97.48557974307066,6128.5148488966515,5,0
2728,27,67,46.37341869450325,5946.446818419796,5,0
2729,42,7,52.42341263740829,6193.053668044259,9,1
2730,19,55,51.02778357756603,451.10346296373217,2,0
2731,42,31,84.78087980219112,7171.30236320445,6,1
2732,50,19,26.121150698897935,7125.33653117223,0,0
2733,53,28,68.94015852637268,4302.19951387115,7,1
2734,48,28,33.38729691127452,2063.8952249232466,7,1
2735,31,19,101.97385409262475,4778.209934973324,7,1
2736,18,20,58.06630043099653,4507.298818364764,8,1
2737,63,13,72.75721932194593,1861.3619407526617,3,0
2738,33,43,22.9317608778786,4864.728413536486,5,1
2739,63,11,25.82643135410523,6398.623517194817,6,0
2740,69,48,87.50548307334661,6468.244231487523,1,1
2741,20,15,96.6770545141332,571.6127960113236,5,1
2742,52,17,91.00355846022013,1657.5901633184685,7,1
